title,material_name,Activation energy,Active Catalytic Sites,Active density,Active sites,Activity,Amperometric,Amplitude,Annealing temperature,Antipoisoning,Atomic content,Atomic ratio,Average CNT diameter,Average outer diameter,Average pore diameter,Average pore size,BET specific surface area,BET surface area,Band gap,Benchmark,Bifunctional electrocatalyst,Bifunctional performance parameter (_E),Bond length,C-O concentration,C=O concentration,CO yield,CO2 Electro-reduction rate,CO2 Electroreduction,CO2 Reduction,CV,Catalyst,Catalyst loading,Catalytic activity comparison,Catalytic ozonation,Cathode Catalyst Activity,Cathode catalyst,Cathodic Catalyst,Cathodic peak potential,Cdl,Charge current density,Charge transfer resistance,Charge voltage,Charge-transfer resistance,Charge__ischarge voltage gap,Chemical resistance,Co/Fe molar ratio,Co2+/Co3+ ratio,Cobalt content,Conductivity,Content,Conversion rate,Coordination number,Crystal plane angle,Curing Behavior,Current density,Current density at 0.5 V,Current density at 500 mV overpotential,Current density loss,Current retention,Cycle stability,Decomposition temperature,Decoration,Defect,Degradation characteristics,Degradation mechanism,Depth,Depth variation,Diameter,Diameter of quartz tube,Diffusion-limited current density,Diffusion-limiting current,Diffusion-limiting current density,Discharge current density,Discharge specific capacity,Discharge voltage,Dopant,Doping,Double-layer capacitance,Durability,E-SSA,E1/2 shift,ECSA,ECSA loss,EXAFS,EXAFS Fe peak position,EXAFS Ni peak position,EXAFS peak,EXAFS peak position,Efficiency,Electric conductivity,Electrical conductivity,Electroactivity,Electrocatalysis,Electrocatalyst,Electrocatalyst activity,Electrocatalytic Activity,Electrocatalytic Oxygen Evolution Reaction,Electrocatalytic Properties,Electrocatalytic Reduction,Electrocatalytic activity,Electrocatalytically Active Components,Electrochemical Biosensing,Electrochemical CO2 Reduction,Electrochemical CO2 reduction,Electrochemical Degradation,Electrochemical Performance,Electrochemical Reduction,Electrochemical Water Oxidation,Electrochemical active surface area,Electrochemical activity,Electrochemical double-layer capacitance,Electrochemical double-layer capacitances (Cdl),Electrochemical performance,Electrochemical stability,Electrochemical surface area,Electrochemically active surface area,Electrode efficiency,Electrode modifier,Electrode potential,Electrode potential difference,Electromagnetic Wave Absorption,Electron transfer number,Electron transport resistance,Electron-transfer number,Energy barrier,External surface area,Extreme Oxygen Sensitivity,FT-EXAFS,FT-EXAFS peak,FT-IR peak,FTIR,Faradaic Efficiency,Faradaic efficiency,Faraday efficiency,Faradic efficiency,Fe 2p peak,Fe 2p peaks,Fe content,Fe content by XPS,Fe loading,Fe:Ni mole ratio,Fermi level difference,Fermi level increase,Ferrocene Concentration,Flow rate of Ar/H2,Flow rate of precursors,Geometric surface area,Graphitic N content,Gravimetric energy density,Growth Temperature,Growth method,H2O2 yield,Half wave potential,Half-wave potential,Heat treatment temperature,Heating rate,Hydrogen Peroxide Production,Hydrogen coverage,Hydrophobicity,ICP-MS Fe content,ICP-MS Ni content,ID/IG ratio,Id/Ig ratio,Impact,Inner diameter,Intensity ratio,Inter-planar distance,Inter-tube distance,Interlayer distance,Interlayer spacing,Intermediate Adsorption,Interplanar distance,Interplanar spacing,Intrinsic Activity,Iron concentration,Kinetic,Kinetic current density,LSV curves,Lattice Alkalinity,Lattice distance,Lattice fringes,Lattice spacing,Layer thickness,Length,Length of quartz tube,Limiting current density,Magnetic properties,Mass Production,Mass activity,Mass loading,Mass ratio,Material derived from,Material type,Mesopore surface area,Metal-free Electrocatalyst,Micropore area,Micropore surface area,Micropore volume,Microstructure Engineering,MnO2 loading,Morphological Variation,Morphology,Multifunctional Effects,N atomic content,N concentration,N content,N doping level,N functionalities,N/C atomic ratio,N/C ratio,N1 concentration,N2 concentration,N3 concentration,NA,Ni single-atom content,Nitrogen concentration,Nitrogen content,Note,Number of electron transfer,O/C atomic ratio,O/C ratio,O2 reduction catalysis,OER activity,OER catalytic performance,OER current density,OER onset potential,OER overpotential,OER performance,OER stability,ORR activity,ORR activity decay,ORR current density,ORR half-wave potential,ORR kinetic current density,ORR onset potential,ORR pathway,ORR peak,ORR peak potential,ORR performance,ORR potential,ORR rate constant,ORR reduction peak,Onset overpotential,Onset potential,Open circuit voltage,Open-circuit voltage,Operational durability,Optimized Fe content,Outer diameter,Overall Water Splitting,Overpotential,Overpotential at 10 mA cm²,Overpotential at 100 mA/cm²,Overpotential at 20 mA/cm²,Overvoltage,Oxygen Evolution,Oxygen Evolution Electrocatalysts,Oxygen Evolution Reaction,Oxygen Evolution Reaction (OER),Oxygen Evolution Reaction Activity,Oxygen Evolution Reaction Electrocatalysis,Oxygen Evolution Reaction Performance,Oxygen Evolution Reaction activity,Oxygen Evolution/Reduction Reactions,Oxygen Reduction,Oxygen Reduction Activity,Oxygen Reduction Catalytic Activity,Oxygen Reduction Electrocatalyst,Oxygen Reduction Performance,Oxygen Reduction Reaction,Oxygen Reduction Reaction Catalyst,Oxygen Reduction Reaction Catalysts,Oxygen Reduction Reaction Performance,Oxygen Reduction Reaction activity,Oxygen Reduction and Evolution Reactions,Oxygen evolution reaction activity,Oxygen reduction reaction,Oxygen reduction reaction activity,Oxygen vacancies,Oxygen-Rich Functional Groups,Oxygen-rich Functional Groups,Particle size,Peak power density,Performance,Peroxide yield,Phonon Dispersion Relations,Photocatalytic Hydrogen Production,Photocatalytic Water Splitting,Photocatalytic activity,Photodegradation performance,Pore Structure,Pore diameter,Pore size,Pore volume,Potential at current density,Potential difference,Potential window,Power density,Pt content,Pt loading,Pyridine-N-oxide content,Pyridinic N concentration,Pyridinic N content,Pyrolysis temperature,Pyrrolic N content,Quaternary N content,Raman,Raman D band,Raman D band position,Raman D-band,Raman G band,Raman G band position,Raman G-band,Raman ID/IG ratio,Raman Spectroscopy,Raman peak,Raman peak bandwidth,Raman peak position,Raman peak positions,Raman spectra,Rct,Reaction current,Reactivity,Reduction,Reduction peak,Reduction peak potential,Reduction potential,Rmicro/meso,Roughness factor,S content,S/C ratio,SEM,SSA,Selectivity,Sensitive nonenzymatic detection,Sheet resistance,Size,Specific Surface Area,Specific activity per pyridinic N,Specific activity per pyridinic N at 0.5 V,Specific capacity,Specific surface area,Stability,Substitutional Nitrogen Impurity,Surface area,Surface site availability,Surface wettability,Synergistic Catalyst,TEM,TGA,TOF,Tafel slope,Temperature,Temperature range for synthesis,Text index,Thermo stability,Thermoelectric properties,Thickness,Tolerance,Topographic height,Total pore volume,Transferred electron number,Triiodide reduction efficiency,Tube diameter,Turnover frequency,UPS,UV-vis absorption,UV-vis absorption peak,UV__is absorption,Weight remaining,Width,Work function,XANES,XANES peak,XANES peak position,XANES pre-edge peak,XPS,XPS atomic concentration,XPS atomic percentage,XPS peak,XPS peak position,XPS peak shift,XRD,XRD peak,XRD peak position,Zn/Co ratio,absorption band,activation energy,actual weight ratio,adsorption energy of *OH,adsorption energy of *OOH,adsorption free energy,annealing temperature,areal current density,atomic concentration,atomic content,atomic ratio,average electron transfer number,band gap,bifunctional catalyst,bifunctional electrocatalysts,blue luminescence,capacity retention,catalyst efficiency,catalyst loading,catalytic current,catalytic current density,charge transfer resistance,charge-transfer impedance,charge-transfer resistance,compound dynamism,conductivity,coordination number,crystallite size,current density,current density at 500 mV overpotential,current density at OER overpotential of 500 mV,current density retention,current reduction,current reduction after 50h,current reduction after chronoamperometric test,current reduction after steady-state,current stability,d-spacing,depth,depth variation,diameter,diffusion-limited current,diffusion-limited current density,diffusion-limiting current,diffusion-limiting current density,discharge specific capacity,discharge voltage,double-layer capacitance,durability,electrocatalytic activity,electrocatalytic selectivity,electrochemical active surface area,electron transfer mechanism,electron transfer number,electron transport resistance,electron-transfer number,graphitic N concentration,half wave potential,half wave potential loss,half-wave potential,half-wave potential shift,interlayer distance,interlayer spacing,kinetic current density,lattice distance,lattice parameter,lattice spacing,layer number,layer thickness,length,limiting current density,limiting potential,long-term operation stability,long-term stability,long-term stability shift,long-time stability,magnetic properties,mass activity,mass loading,maximum FE,mesopore volume,methanol tolerance,micropore area,micropore volume,micropore/mesopore ratio,nitrogen content,onset overpotential,onset potential,onset potential shift,open-circuit voltage,operational stability,outer diameter,overpotential,overpotential at 10 mA cm²,overpotential at 10 mA cm_2,overpotential for current density,overpotential increase,oxidized S content,oxygen evolution,oxygen reduction peak,peak potential,peak power density,performance decrease,performance decrease after continuous HER process,peroxide yield,pore diameter,pore size,pore volume,potential at 10 mA cm_2,potential difference,power density,pyridinic N concentration,pyridinic N content,pyrrolic N concentration,reduction peak,roughness factor,selectivity,size,specific capacity,specific surface area,stability,steady-state current density change,steady-state diffusion current,structural properties,surface area,theoretical overpotential,thermal stability,thiophene S content,topographic height,transferred electron number,tube diameter,turnover frequency,visual detection,_E,_E value
3D_Carbon_Nanotube_Structures_Used_as_High_Perform,Pt/CNT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None (in PEMFC),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3D_Carbon_Nanotube_Structures_Used_as_High_Perform,PtPd/porous holey nitrogen-doped graphene,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.1 (at 0.5 V vs. Ag/AgCl),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A_novel_NFeDecorated_carbon_nanotubecarbon_nanoshe,NFe-CNT/CNS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.0 (at an overpotential of 0.48 V),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.48 (CO2RR),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,," (['D band', 'G band'])",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None (CO2RR),,,,,,,,,120.0 (CO2-saturated 0.1 M KHCO3 solution),,,,,,,,,,,,,,,,,,,,,,,,," (['N 1s, Fe__X complex', 'Fe3+', 'Fe 2p, Fe2+', 'pyridinic N', 'Fe__X complex', 'metallic Fe', 'N 1s, pyridinic N', 'Fe 2p, metallic Fe', 'N 1s, graphitic N', 'graphitic N', 'pyrrolic N', 'Fe 2p, Fe3+', 'N 1s, pyrrolic N', 'oxidized N', 'Fe2+', 'N 1s, oxidized N'])",,,,,," (['(002) plane of graphitic carbon', '(100) plane of graphitic carbon'])",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3 (on carbon paper electrode),69.0 (CO2RR at an overpotential of 0.48 V),,,,,,,"0.19 (in 0.1 M CO2-saturated KHCO3 electrolyte, pH = 6.8)",-0.3 (in CO2-saturated 0.1 M KHCO3),,,,,0.49 (CO2-saturated 0.1 M KHCO3 solution),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ce_SingleAtom_Incorporation_Enhances_the_Oxygen_Ev,Ce-Co3O4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None (measured from electrochemical impedance spectroscopy),,,,,,,,,,,5.7 (EXAFS fittings results),,,10.0 (continuous operation for 25 h),,,,,,,,,,,,,,,,,,,,,,,4.59 (measured from electrochemical surface area),,,,,,,,,"2.09 (FT-EXAFS analysis, Ce__)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.67 (for OH* production),,,2.09 (Ce__ in CeO6 octahedra),2.09 (Figure 2f),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.286 (HAADF-STEM, (220) plane)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,406.0 (at 50 mA/cm²),,,,,,,,,,,,,,,,,,,,,,,,406.0 (at 50 mA cm² in 0.5 M H2SO4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0 (continuous operation with unchanged potential),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5726.0 (Ce L3-edge, Ce15-Co3O4)",5726.0 (Ce L3-edge XANES spectroscopy),,," (['O 1s, oxygen defect', 'Ce 3d3/2 peak', 'O 1s, lattice oxygen', 'O 1s, adsorbed water', 'Ce 3d5/2 peak'])",,,"533.3 (High-resolution O 1s XPS spectrum, adsorbed water)",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.0 (Lowest observed, enhanced charge transfer ability)",,,,,"5.7 (EXAFS fittings results, Ce__)",,,,,,,,,,,,,,,,,,,,,4.59 (Electrochemical surface area estimation),,,,,,,,,,,,,,,,,,,"0.286 (HAADF-STEM, (220) plane)",,,,,,,,,,,,,,,,,,,,,,,,25.0 (at 10 mA/cm²),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ce_SingleAtom_Incorporation_Enhances_the_Oxygen_Ev,Co3O4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0 (continuous operation with increasing voltage),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ce_SingleAtom_Incorporation_Enhances_the_Oxygen_Ev,RuO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18821.0 (pH-Universal),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170.0 (acidic and alkaline electrolytes),,,,None (Ni__o Codoping),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ce_SingleAtom_Incorporation_Enhances_the_Oxygen_Ev,IrO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149591.0 (bulk-like structures),,,,6083.0 (acid),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170.0 (acidic and alkaline electrolytes),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ce_SingleAtom_Incorporation_Enhances_the_Oxygen_Ev,IrRu Nanoparticles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17362.0 (Acidic Media),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ce_SingleAtom_Incorporation_Enhances_the_Oxygen_Ev,Ru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170.0 (acidic and alkaline electrolytes),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ce_SingleAtom_Incorporation_Enhances_the_Oxygen_Ev,Ir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170.0 (acidic and alkaline electrolytes),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CobaltIron_Oxide_Nanoarrays_Supported_on_Carbon_Fi,IrO2/Ta2O5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,800.0 (at 2000 mA cm_2 in acid solution),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CobaltIron_Oxide_Nanoarrays_Supported_on_Carbon_Fi,IrO2/MnO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,800.0 (at 2000 mA cm_2 in acid solution),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CobaltIron_Oxide_Nanoarrays_Supported_on_Carbon_Fi,Co2.7Fe0.3O4-NWs/CFP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.0 (in 1 M KOH solution),,,,40.9 (EIS),,,,,,,,,,,,,,"64.4 (in 1 M KOH, LSV)",,,,,,,,,,,100.0 (grown on carbon fiber paper),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"166.0 (in 1 M KOH, LSV)",,,,,,,,,"342.0 (in 1 M KOH, LSV)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"139.2 (LSV, iRs-corrected)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, (['NA']),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"64.4 (in 1 M KOH, LSV)",,,,,,,,,,,100.0 (grown on carbon fiber paper),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0 (on CFP),,,,,,,,"166.0 (in 1 M KOH, LSV)",,,,,,,"342.0 (in 1 M KOH, LSV)","342.0 (in 1 M KOH, LSV)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CobaltIron_Oxide_Nanoarrays_Supported_on_Carbon_Fi,Co2.3Fe0.7O4-NSs/CFP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.1 (in 1 M KOH solution),,,,10.3 (EIS),,,,,,,,,,,,1000.0 (OER stability test for 100 h),,"106.8 (in 1 M KOH, LSV)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0 (LSV),,60000.0 (at different current densities),,,,,,,,,,,,,,"169.0 (in 1 M KOH, LSV)",,,,,,,,,"359.0 (in 1 M KOH, LSV)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.3 (OER at 1000 mA cm_2 for 100 h),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"106.8 (in 1 M KOH, LSV)","106.8 (in 1 M KOH, LSV)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0 (on CFP),,,,,,,,"169.0 (in 1 M KOH, LSV)",,,,,,,"359.0 (in 1 M KOH, LSV)","359.0 (in 1 M KOH, LSV)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
